Marley Vellasco,PUC-Rio,AI
Marta Mattoso,COPPE/UFRJ,ARCH
Martin Musicante,UFRN,IR
Matheus Gaudencio,UFCG,CSE
Mauricio Ayala Rincon,UnB,THEORY
Mauricio Pamplona Segundo,UFBA,VISION
Mauro Fonseca,UTFPR,AI
Maycon Peixoto,UFBA,ARCH
Michele Nogueira,UFPR,NET
Michelle Wangham,UNIVALI,NET
Miguel Campista,COPPE/UFRJ,NET
Miguel Castro,UFC,NET
Milene Silveira,PUC-RS,CHI
Mirella Moro,UFMG,DATA
Mitre Costa Dourado,DCC/UFRJ,THEORY
Moacir Ponti,ICMC/USP,VISION
Moises Ribeiro,UFES,NET
Monalessa Barcellos,UFES,SE
Murillo Carneiro,UFU,AI
Murilo Naldi,UFSCAR,AI
Myriam Delgado,UTFPR,AI
Nabor Mendonca,UNIFOR,DS
Nadia Nedjah,UERJ,AI
Nalvo Franco de Almeida,UFMS,BIO
Natasha Valentim,UFAM,SE
Nazareno Andrade,UFCG,SECURITY
Nelio Cacho,UFRN,SE
Nelson Fonseca,UNICAMP,NET
Nelson Maculan,COPPE/UFRJ,OR
Nelson Mascarenhas,UFSCar,VISION
Nelson Rosa,UFPE,ARCH
Newton Spolaor,UNIOESTE,AI
Ney Calazans,PUC-RS,HARDWARE
Nina Hirata,IME/USP,VISION
Nivan Ferreira,UFPE,CHI
Nivio Ziviani,UFMG,IR
Noemi Rodriguez,PUC-Rio,ARCH
Olga Bellon,UFPR,VISION
Olga Goussevskaia,UFMG,NET
Orlando Lee,UNICAMP,THEORY
Otavio Lemos,UNIFESP,SE
Otto Carlos Duarte,COPPE/UFRJ,NET
Patricia Jaques,Unisinos,AI
Patricia Machado,UFCG,SE
Patricia Tedesco,UFPE,AI
Paulo Aguiar,DCC/UFRJ,AI
Paulo Augusto Veloso,UFRJ,THEORY
Paulo Borba,UFPE,SE
Paulo Cunha,UFPE,AI
Paulo Drews,UFRG,ROBOTICS
Paulo Henrique Fernandes,PUC-RS,SE
Paulo Henrique Pisani,UFABC,SECURITY
Paulo Licio de Geus,UNICAMP,SECURITY
Paulo Maciel,UFPE,ARCH
Paulo Mattos Neto,UFPE,AI
Paulo Miranda,IME/USP,VISION
Paulo Morelato Franca,UNESP,OR
Paulo Pires,DCC/UFRJ,NET
Paulo Roberto Oliveira,COPPE/UFRJ,OR
Paulo Santos,FEI,AI
Pedro Braconnot Velloso,COPPE/UFRJ,NET
Pedro Jussieu de Rezende,UNICAMP,OR
